stacode	iyear	idate	T_AVE	R
57941	1991	0420	19.8	5.2
57941	1991	0421	20	5.3
57941	1991	0422	20.1	5.4
57941	1991	0423	20.3	5.5
57941	1991	0424	20.4	5.6
57941	1991	0425	20.6	5.7
57941	1991	0426	20.7	5.9
57941	1991	0427	20.8	6
57941	1991	0428	21	6.1
57941	1991	0429	21.1	6.3
57941	1991	0430	21.2	6.4
57941	1991	0501	21.3	6.5
57941	1991	0502	21.5	6.6
57941	1991	0503	21.6	6.8
57941	1991	0504	21.7	6.9
57941	1991	0505	21.8	7
57941	1991	0506	21.9	7.1
57941	1991	0507	22	7.2
57941	1991	0508	22.1	7.3
57941	1991	0509	22.2	7.4
57941	1991	0510	22.3	7.5
57941	1991	0511	22.4	7.6
57941	1991	0512	22.5	7.6
57941	1991	0513	22.6	7.7
57941	1991	0514	22.6	7.8
57941	1991	0515	22.7	7.8
57941	1991	0516	22.8	7.9
57941	1991	0517	22.9	7.9
57941	1991	0518	23	8
57941	1991	0519	23.1	8
57941	1991	0520	23.2	8
57941	1991	0521	23.3	8.1
57941	1991	0522	23.4	8.1
57941	1991	0523	23.4	8.1
57941	1991	0524	23.5	8.2
57941	1991	0525	23.6	8.2
57941	1991	0526	23.7	8.3
57941	1991	0527	23.8	8.3
57941	1991	0528	23.9	8.3
57941	1991	0529	24	8.4
57941	1991	0530	24.1	8.5
57941	1991	0531	24.2	8.5
57941	1991	0601	24.3	8.6
57941	1991	0602	24.4	8.7
57941	1991	0603	24.5	8.8
57941	1991	0604	24.6	8.9
57941	1991	0605	24.7	9
57941	1991	0606	24.8	9.1
57941	1991	0607	25	9.3
57941	1991	0608	25.1	9.4
57941	1991	0609	25.2	9.5
57941	1991	0610	25.3	9.7
57941	1991	0611	25.4	9.8
57941	1991	0612	25.5	10
57941	1991	0613	25.6	10.1
57941	1991	0614	25.7	10.3
57941	1991	0615	25.8	10.4
57941	1991	0616	25.8	10.6
57941	1991	0617	25.9	10.7
57941	1991	0618	26	10.9
57941	1991	0619	26.1	11
57941	1991	0620	26.2	11.1
57941	1991	0621	26.3	11.2
57941	1991	0622	26.3	11.3
57941	1991	0623	26.4	11.4
57941	1991	0624	26.5	11.5
57941	1991	0625	26.6	11.5
57941	1991	0626	26.6	11.6
57941	1991	0627	26.7	11.6
57941	1991	0628	26.7	11.6
57941	1991	0629	26.8	11.6
57941	1991	0630	26.8	11.5
57941	1991	0701	26.9	11.5
57941	1991	0702	26.9	11.4
57941	1991	0703	27	11.3
57941	1991	0704	27	11.1
57941	1991	0705	27.1	11
57941	1991	0706	27.1	10.8
57941	1991	0707	27.1	10.7
57941	1991	0708	27.2	10.5
57941	1991	0709	27.2	10.3
57941	1991	0710	27.3	10
57941	1991	0711	27.3	9.8
57941	1991	0712	27.3	9.6
57941	1991	0713	27.4	9.3
57941	1991	0714	27.4	9.1
57941	1991	0715	27.4	8.8
57941	1991	0716	27.5	8.5
57941	1991	0717	27.5	8.3
57941	1991	0718	27.5	8
57941	1991	0719	27.6	7.8
57941	1991	0720	27.6	7.5
57941	1991	0721	27.6	7.3
57941	1991	0722	27.6	7
57941	1991	0723	27.7	6.8
57941	1991	0724	27.7	6.6
57941	1991	0725	27.7	6.3
57941	1991	0726	27.7	6.1
57941	1991	0727	27.7	5.9
57941	1991	0728	27.8	5.8
57941	1991	0729	27.8	5.6
57941	1991	0730	27.8	5.4
57941	1991	0731	27.8	5.3
57941	1991	0801	27.8	5.1
57941	1991	0802	27.8	5
57941	1991	0803	27.8	4.9
57941	1991	0804	27.8	4.8
57941	1991	0805	27.8	4.7
57941	1991	0806	27.8	4.6
57941	1991	0807	27.7	4.5
57941	1991	0808	27.7	4.4
57941	1991	0809	27.7	4.4
57941	1991	0810	27.6	4.3
57941	1991	0811	27.6	4.2
57941	1991	0812	27.6	4.2
57941	1991	0813	27.5	4.1
57941	1991	0814	27.5	4
57941	1991	0815	27.4	4
57941	1991	0816	27.4	3.9
57941	1991	0817	27.3	3.9
57941	1991	0818	27.3	3.8
57941	1991	0819	27.2	3.7
57941	1991	0820	27.1	3.7
57941	1991	0821	27.1	3.6
57941	1991	0822	27	3.5
57941	1991	0823	26.9	3.5
57941	1991	0824	26.9	3.4
57941	1991	0825	26.8	3.3
57941	1991	0826	26.7	3.3
57941	1991	0827	26.6	3.2
57941	1991	0828	26.6	3.1
57941	1991	0829	26.5	3
57941	1991	0830	26.4	3
57941	1991	0831	26.3	2.9
57941	1991	0901	26.3	2.8
57941	1991	0902	26.2	2.8
57941	1991	0903	26.1	2.7
57941	1991	0904	26	2.7
57941	1991	0905	25.9	2.6
57941	1991	0906	25.8	2.6
57941	1991	0907	25.7	2.5
57941	1991	0908	25.7	2.5
57941	1991	0909	25.6	2.5
57941	1991	0910	25.5	2.4
57941	1991	0911	25.4	2.4
57941	1991	0912	25.2	2.4
57941	1991	0913	25.1	2.4
57941	1991	0914	25	2.4
57941	1991	0915	24.9	2.4
57941	1991	0916	24.8	2.4
57941	1991	0917	24.6	2.4
57941	1991	0918	24.5	2.4
57941	1991	0919	24.4	2.4
57941	1991	0920	24.2	2.4
57941	1991	0921	24.1	2.4
57941	1991	0922	23.9	2.4
57941	1991	0923	23.7	2.5
57941	1991	0924	23.6	2.5
57941	1991	0925	23.4	2.5
57941	1991	0926	23.2	2.5
57941	1991	0927	23.1	2.5
57941	1991	0928	22.9	2.5
57941	1991	0929	22.7	2.5
57941	1991	0930	22.5	2.5
57941	1991	1001	22.3	2.5
57941	1991	1002	22.1	2.5
57941	1991	1003	21.9	2.5
57941	1991	1004	21.7	2.5
57941	1991	1005	21.6	2.4
57941	1991	1006	21.4	2.4
57941	1991	1007	21.2	2.4
57941	1991	1008	21	2.4
57941	1991	1009	20.8	2.4
57941	1991	1010	20.6	2.3
57941	1991	1011	20.5	2.3
57941	1991	1012	20.3	2.3
57941	1991	1013	20.1	2.2
57941	1991	1014	20	2.2
57941	1991	1015	19.8	2.2
57941	1991	1016	19.6	2.2
57941	1991	1017	19.5	2.1
57941	1991	1018	19.3	2.1
57941	1991	1019	19.2	2.1
57941	1991	1020	19	2.1
57941	1991	1021	18.9	2.1
57941	1991	1022	18.8	2.1
57941	1991	1023	18.6	2.1
57941	1991	1024	18.5	2.1
57941	1991	1025	18.4	2.1
57941	1991	1026	18.2	2.1
57941	1991	1027	18.1	2.1
57941	1991	1028	18	2.1
57941	1991	1029	17.8	2.1
57941	1991	1030	17.7	2.1
57941	1991	1031	17.5	2.1
57941	1991	1101	17.4	2.1
57941	1991	1102	17.3	2.2
57941	1991	1103	17.1	2.2
57941	1991	1104	16.9	2.2
57941	1991	1105	16.8	2.2
57941	1991	1106	16.6	2.2
57941	1991	1107	16.4	2.2
57941	1991	1108	16.3	2.2
57941	1991	1109	16.1	2.2
57941	1991	1110	15.9	2.2
57941	1991	1111	15.7	2.2
57941	1991	1112	15.5	2.2
57941	1991	1113	15.3	2.2
57941	1991	1114	15.1	2.2
57941	1991	1115	14.9	2.1
57941	1991	1116	14.7	2.1
57941	1991	1117	14.4	2.1
57941	1991	1118	14.2	2
57941	1991	1119	14	2
57941	1991	1120	13.8	1.9
57941	1991	1121	13.5	1.9
57941	1991	1122	13.3	1.8
57941	1991	1123	13.1	1.7
57941	1991	1124	12.9	1.7
57941	1991	1125	12.7	1.6
57941	1991	1126	12.4	1.5
57941	1991	1127	12.2	1.5
57941	1991	1128	12	1.4
57941	1991	1129	11.8	1.3
57941	1991	1130	11.6	1.3
57941	1991	1201	11.4	1.2
57941	1991	1202	11.3	1.2
57941	1991	1203	11.1	1.1
57941	1991	1204	10.9	1.1
57941	1991	1205	10.8	1.1
57941	1991	1206	10.6	1
57941	1991	1207	10.5	1
57941	1991	1208	10.3	1
57941	1991	1209	10.2	1
57941	1991	1210	10.1	1
57941	1991	1211	9.9	1
57941	1991	1212	9.8	1
57941	1991	1213	9.7	1
57941	1991	1214	9.6	1.1
57941	1991	1215	9.5	1.1
57941	1991	1216	9.4	1.1
57941	1991	1217	9.3	1.2
57941	1991	1218	9.2	1.2
57941	1991	1219	9.1	1.3
57941	1991	1220	9.1	1.3
57941	1991	1221	9	1.4
57941	1991	1222	8.9	1.4
57941	1991	1223	8.8	1.5
57941	1991	1224	8.7	1.5
57941	1991	1225	8.6	1.6
57941	1991	1226	8.6	1.6
57941	1991	1227	8.5	1.7
57941	1991	1228	8.4	1.7
57941	1991	1229	8.3	1.7
57941	1991	1230	8.2	1.8
57941	1991	1231	8.1	1.8
57942	1991	0101	8.5	2
57942	1991	0102	8.4	2
57942	1991	0103	8.4	2
57942	1991	0104	8.3	2
57942	1991	0105	8.2	2
57942	1991	0106	8.2	2
57942	1991	0107	8.1	2
57942	1991	0108	8	1.9
57942	1991	0109	8	1.9
57942	1991	0110	7.9	1.9
57942	1991	0111	7.9	1.9
57942	1991	0112	7.8	1.8
57942	1991	0113	7.8	1.8
57942	1991	0114	7.8	1.8
57942	1991	0115	7.7	1.8
57942	1991	0116	7.7	1.8
57942	1991	0117	7.7	1.7
57942	1991	0118	7.7	1.7
57942	1991	0119	7.7	1.7
57942	1991	0120	7.7	1.7
57942	1991	0121	7.7	1.7
57942	1991	0122	7.8	1.7
57942	1991	0123	7.8	1.7
57942	1991	0124	7.9	1.8
57942	1991	0125	7.9	1.8
57942	1991	0126	8	1.8
57942	1991	0127	8	1.8
57942	1991	0128	8.1	1.9
57942	1991	0129	8.2	1.9
57942	1991	0130	8.3	1.9
57942	1991	0131	8.4	2
57942	1991	0201	8.5	2
57942	1991	0202	8.6	2
57942	1991	0203	8.7	2.1
57942	1991	0204	8.9	2.1
57942	1991	0205	9	2.2
57942	1991	0206	9.1	2.2
57942	1991	0207	9.3	2.2
57942	1991	0208	9.4	2.3
57942	1991	0209	9.6	2.3
57942	1991	0210	9.7	2.3
57942	1991	0211	9.9	2.4
57942	1991	0212	10	2.4
57942	1991	0213	10.2	2.4
57942	1991	0214	10.3	2.4
57942	1991	0215	10.5	2.4
57942	1991	0216	10.6	2.5
57942	1991	0217	10.7	2.5
57942	1991	0218	10.9	2.5
57942	1991	0219	11	2.5
57942	1991	0220	11.2	2.6
57942	1991	0221	11.3	2.6
57942	1991	0222	11.4	2.6
57942	1991	0223	11.5	2.6
57942	1991	0224	11.7	2.7
57942	1991	0225	11.8	2.7
57942	1991	0226	11.9	2.7
57942	1991	0227	12	2.8
57942	1991	0228	12.1	2.8
57942	1991	0229	12.1	2.8
57942	1991	0301	12.2	2.9
57942	1991	0302	12.3	2.9
57942	1991	0303	12.4	3
57942	1991	0304	12.5	3.1
57942	1991	0305	12.6	3.1
57942	1991	0306	12.7	3.2
57942	1991	0307	12.8	3.3
57942	1991	0308	12.9	3.4
57942	1991	0309	13	3.4
57942	1991	0310	13.1	3.5
57942	1991	0311	13.2	3.6
57942	1991	0312	13.3	3.7
57942	1991	0313	13.4	3.7
57942	1991	0314	13.6	3.8
57942	1991	0315	13.7	3.9
57942	1991	0316	13.8	4
57942	1991	0317	13.9	4
57942	1991	0318	14	4.1
57942	1991	0319	14.2	4.1
57942	1991	0320	14.3	4.2
57942	1991	0321	14.5	4.2
57942	1991	0322	14.6	4.3
57942	1991	0323	14.8	4.3
57942	1991	0324	14.9	4.4
57942	1991	0325	15.1	4.4
57942	1991	0326	15.3	4.4
57942	1991	0327	15.5	4.4
57942	1991	0328	15.6	4.4
57942	1991	0329	15.8	4.4
57942	1991	0330	16	4.4
57942	1991	0331	16.2	4.4
57942	1991	0401	16.4	4.4
57942	1991	0402	16.6	4.4
57942	1991	0403	16.8	4.4
57942	1991	0404	17	4.4
57942	1991	0405	17.2	4.4
57942	1991	0406	17.4	4.4
57942	1991	0407	17.6	4.4
57942	1991	0408	17.8	4.4
57942	1991	0409	18	4.5
57942	1991	0410	18.2	4.5
57942	1991	0411	18.4	4.5
57942	1991	0412	18.6	4.6
57942	1991	0413	18.8	4.7
57942	1991	0414	19	4.7
57942	1991	0415	19.2	4.8
57942	1991	0416	19.4	4.9
57942	1991	0417	19.5	5
57942	1991	0418	19.7	5.1
57942	1991	0419	19.9	5.3
57942	1991	0420	20	5.4
57942	1991	0421	20.2	5.5
57942	1991	0422	20.3	5.7
57942	1991	0423	20.4	5.9
57942	1991	0424	20.6	6
57942	1991	0425	20.7	6.2
57942	1991	0426	20.8	6.4
57942	1991	0427	20.9	6.6
57942	1991	0428	21	6.7
57942	1991	0429	21.2	6.9
57942	1991	0430	21.3	7.1
57942	1991	0501	21.4	7.2
57942	1991	0502	21.5	7.4
57942	1991	0503	21.5	7.6
57942	1991	0504	21.6	7.7
57942	1991	0505	21.7	7.8
57942	1991	0506	21.8	8
57942	1991	0507	21.9	8.1
57942	1991	0508	22	8.2
57942	1991	0509	22.1	8.3
57942	1991	0510	22.2	8.4
57942	1991	0511	22.2	8.4
57942	1991	0512	22.3	8.5
57942	1991	0513	22.4	8.5
57942	1991	0514	22.5	8.5
57942	1991	0515	22.6	8.6
57942	1991	0516	22.7	8.6
57942	1991	0517	22.8	8.6
57942	1991	0518	22.8	8.6
57942	1991	0519	22.9	8.5
57942	1991	0520	23	8.5
57942	1991	0521	23.1	8.5
57942	1991	0522	23.2	8.5
57942	1991	0523	23.3	8.4
57942	1991	0524	23.4	8.4
57942	1991	0525	23.5	8.4
57942	1991	0526	23.6	8.4
57942	1991	0527	23.7	8.4
57942	1991	0528	23.8	8.4
57942	1991	0529	23.9	8.4
57942	1991	0530	24	8.4
57942	1991	0531	24.1	8.4
57942	1991	0601	24.2	8.5
57942	1991	0602	24.3	8.5
57942	1991	0603	24.4	8.6
57942	1991	0604	24.5	8.7
57942	1991	0605	24.6	8.8
57942	1991	0606	24.7	8.8
57942	1991	0607	24.8	9
57942	1991	0608	24.9	9.1
57942	1991	0609	25	9.2
57942	1991	0610	25	9.3
57942	1991	0611	25.1	9.4
57942	1991	0612	25.2	9.6
57942	1991	0613	25.3	9.7
57942	1991	0614	25.4	9.8
57942	1991	0615	25.4	10
57942	1991	0616	25.5	10.1
57942	1991	0617	25.6	10.2
57942	1991	0618	25.6	10.3
57942	1991	0619	25.7	10.4
57942	1991	0620	25.7	10.5
57942	1991	0621	25.8	10.5
57942	1991	0622	25.9	10.6
57942	1991	0623	25.9	10.6
57942	1991	0624	26	10.6
57942	1991	0625	26	10.6
57942	1991	0626	26.1	10.6
57942	1991	0627	26.1	10.5
57942	1991	0628	26.2	10.4
57942	1991	0629	26.2	10.3
57942	1991	0630	26.3	10.2
57942	1991	0701	26.3	10.1
57942	1991	0702	26.4	9.9
57942	1991	0703	26.4	9.7
57942	1991	0704	26.5	9.6
57942	1991	0705	26.5	9.4
57942	1991	0706	26.5	9.1
57942	1991	0707	26.6	8.9
57942	1991	0708	26.6	8.7
57942	1991	0709	26.7	8.4
57942	1991	0710	26.7	8.2
57942	1991	0711	26.7	8
57942	1991	0712	26.8	7.7
57942	1991	0713	26.8	7.5
57942	1991	0714	26.9	7.2
57942	1991	0715	26.9	7
57942	1991	0716	26.9	6.8
57942	1991	0717	27	6.6
57942	1991	0718	27	6.4
57942	1991	0719	27	6.2
57942	1991	0720	27	6
57942	1991	0721	27.1	5.9
57942	1991	0722	27.1	5.7
57942	1991	0723	27.1	5.6
57942	1991	0724	27.1	5.5
57942	1991	0725	27.1	5.4
57942	1991	0726	27.1	5.3
57942	1991	0727	27.1	5.2
57942	1991	0728	27.1	5.2
57942	1991	0729	27.1	5.2
57942	1991	0730	27.1	5.1
57942	1991	0731	27.1	5.1
57942	1991	0801	27.1	5.1
57942	1991	0802	27.1	5.1
57942	1991	0803	27.1	5.1
57942	1991	0804	27	5.1
57942	1991	0805	27	5.2
57942	1991	0806	27	5.2
57942	1991	0807	27	5.2
57942	1991	0808	26.9	5.2
57942	1991	0809	26.9	5.2
57942	1991	0810	26.9	5.2
57942	1991	0811	26.8	5.2
57942	1991	0812	26.8	5.1
57942	1991	0813	26.7	5.1
57942	1991	0814	26.7	5.1
57942	1991	0815	26.7	5
57942	1991	0816	26.6	5
57942	1991	0817	26.6	4.9
57942	1991	0818	26.5	4.8
57942	1991	0819	26.5	4.7
57942	1991	0820	26.4	4.6
57942	1991	0821	26.4	4.5
57942	1991	0822	26.3	4.4
57942	1991	0823	26.3	4.3
57942	1991	0824	26.2	4.1
57942	1991	0825	26.2	4
57942	1991	0826	26.1	3.8
57942	1991	0827	26.1	3.7
57942	1991	0828	26	3.6
57942	1991	0829	26	3.4
57942	1991	0830	25.9	3.3
57942	1991	0831	25.8	3.1
57942	1991	0901	25.8	3
57942	1991	0902	25.7	2.9
57942	1991	0903	25.6	2.8
57942	1991	0904	25.6	2.6
57942	1991	0905	25.5	2.5
57942	1991	0906	25.4	2.4
57942	1991	0907	25.3	2.4
57942	1991	0908	25.2	2.3
57942	1991	0909	25.1	2.2
57942	1991	0910	25	2.2
57942	1991	0911	24.9	2.1
57942	1991	0912	24.8	2.1
57942	1991	0913	24.7	2
57942	1991	0914	24.6	2
57942	1991	0915	24.5	2
57942	1991	0916	24.4	2
57942	1991	0917	24.2	2
57942	1991	0918	24.1	2
57942	1991	0919	24	2
57942	1991	0920	23.8	2
57942	1991	0921	23.7	2
57942	1991	0922	23.5	2.1
57942	1991	0923	23.4	2.1
57942	1991	0924	23.2	2.1
57942	1991	0925	23.1	2.1
57942	1991	0926	22.9	2.1
57942	1991	0927	22.7	2.1
57942	1991	0928	22.6	2.1
57942	1991	0929	22.4	2.1
57942	1991	0930	22.2	2.1
57942	1991	1001	22.1	2.1
57942	1991	1002	21.9	2.1
57942	1991	1003	21.8	2.1
57942	1991	1004	21.6	2.1
57942	1991	1005	21.4	2.1
57942	1991	1006	21.3	2.1
57942	1991	1007	21.1	2.1
57942	1991	1008	20.9	2
57942	1991	1009	20.8	2
57942	1991	1010	20.6	2
57942	1991	1011	20.5	2
57942	1991	1012	20.3	2
57942	1991	1013	20.2	2
57942	1991	1014	20	2
57942	1991	1015	19.9	1.9
57942	1991	1016	19.7	1.9
57942	1991	1017	19.6	2
57942	1991	1018	19.5	2
57942	1991	1019	19.3	2
57942	1991	1020	19.2	2
57942	1991	1021	19.1	2
57942	1991	1022	18.9	2
57942	1991	1023	18.8	2.1
57942	1991	1024	18.7	2.1
57942	1991	1025	18.5	2.2
57942	1991	1026	18.4	2.2
57942	1991	1027	18.3	2.3
57942	1991	1028	18.1	2.3
57942	1991	1029	18	2.4
57942	1991	1030	17.8	2.4
57942	1991	1031	17.7	2.5
57942	1991	1101	17.5	2.5
57942	1991	1102	17.4	2.6
57942	1991	1103	17.2	2.6
57942	1991	1104	17.1	2.6
57942	1991	1105	16.9	2.7
57942	1991	1106	16.7	2.7
57942	1991	1107	16.6	2.7
57942	1991	1108	16.4	2.7
57942	1991	1109	16.2	2.7
57942	1991	1110	16	2.7
57942	1991	1111	15.8	2.7
57942	1991	1112	15.6	2.7
57942	1991	1113	15.5	2.7
57942	1991	1114	15.3	2.6
57942	1991	1115	15.1	2.6
57942	1991	1116	14.9	2.5
57942	1991	1117	14.7	2.5
57942	1991	1118	14.5	2.4
57942	1991	1119	14.3	2.3
57942	1991	1120	14	2.2
57942	1991	1121	13.8	2.1
57942	1991	1122	13.6	2
57942	1991	1123	13.4	1.9
57942	1991	1124	13.2	1.9
57942	1991	1125	13	1.8
57942	1991	1126	12.8	1.7
57942	1991	1127	12.6	1.6
57942	1991	1128	12.5	1.5
57942	1991	1129	12.3	1.4
57942	1991	1130	12.1	1.3
57942	1991	1201	11.9	1.3
57942	1991	1202	11.7	1.2
57942	1991	1203	11.6	1.2
57942	1991	1204	11.4	1.1
57942	1991	1205	11.2	1.1
57942	1991	1206	11.1	1.1
57942	1991	1207	10.9	1
57942	1991	1208	10.8	1
57942	1991	1209	10.7	1
57942	1991	1210	10.5	1
57942	1991	1211	10.4	1.1
57942	1991	1212	10.3	1.1
57942	1991	1213	10.2	1.1
57942	1991	1214	10	1.2
57942	1991	1215	9.9	1.2
57942	1991	1216	9.8	1.3
57942	1991	1217	9.7	1.3
57942	1991	1218	9.6	1.4
57942	1991	1219	9.5	1.4
57942	1991	1220	9.5	1.5
57942	1991	1221	9.4	1.6
57942	1991	1222	9.3	1.6
57942	1991	1223	9.2	1.7
57942	1991	1224	9.1	1.7
57942	1991	1225	9	1.8
57942	1991	1226	8.9	1.8
57942	1991	1227	8.9	1.9
57942	1991	1228	8.8	1.9
57942	1991	1229	8.7	1.9
57942	1991	1230	8.6	2
57942	1991	1231	8.6	2
57947	1991	0101	9.4	2.3
57947	1991	0102	9.3	2.3
57947	1991	0103	9.2	2.3
57947	1991	0104	9.1	2.3
57947	1991	0105	9	2.3
57947	1991	0106	8.9	2.3
57947	1991	0107	8.8	2.3
57947	1991	0108	8.8	2.3
57947	1991	0109	8.7	2.3
57947	1991	0110	8.6	2.2
57947	1991	0111	8.5	2.2
57947	1991	0112	8.5	2.2
57947	1991	0113	8.4	2.1
57947	1991	0114	8.4	2.1
57947	1991	0115	8.3	2.1
57947	1991	0116	8.3	2.1
57947	1991	0117	8.3	2
57947	1991	0118	8.3	2
57947	1991	0119	8.3	2
57947	1991	0120	8.3	2
57947	1991	0121	8.3	2
57947	1991	0122	8.4	2
57947	1991	0123	8.4	2
57947	1991	0124	8.5	2
57947	1991	0125	8.5	2
57947	1991	0126	8.6	2
57947	1991	0127	8.7	2
57947	1991	0128	8.8	2
57947	1991	0129	8.9	2
57947	1991	0130	9	2.1
57947	1991	0131	9.1	2.1
57947	1991	0201	9.2	2.1
57947	1991	0202	9.4	2.2
57947	1991	0203	9.5	2.2
57947	1991	0204	9.6	2.2
57947	1991	0205	9.8	2.3
57947	1991	0206	9.9	2.3
57947	1991	0207	10.1	2.4
57947	1991	0208	10.2	2.4
57947	1991	0209	10.4	2.4
57947	1991	0210	10.5	2.5
57947	1991	0211	10.7	2.5
57947	1991	0212	10.8	2.5
57947	1991	0213	11	2.6
57947	1991	0214	11.1	2.6
57947	1991	0215	11.3	2.6
57947	1991	0216	11.4	2.7
57947	1991	0217	11.5	2.7
57947	1991	0218	11.7	2.7
57947	1991	0219	11.8	2.8
57947	1991	0220	11.9	2.8
57947	1991	0221	12	2.9
57947	1991	0222	12.1	2.9
57947	1991	0223	12.2	2.9
57947	1991	0224	12.3	3
57947	1991	0225	12.4	3
57947	1991	0226	12.5	3.1
57947	1991	0227	12.6	3.1
57947	1991	0228	12.7	3.1
57947	1991	0229	12.7	3.1
57947	1991	0301	12.8	3.2
57947	1991	0302	12.9	3.2
57947	1991	0303	13	3.3
57947	1991	0304	13	3.4
57947	1991	0305	13.1	3.4
57947	1991	0306	13.2	3.5
57947	1991	0307	13.3	3.5
57947	1991	0308	13.4	3.6
57947	1991	0309	13.5	3.7
57947	1991	0310	13.6	3.7
57947	1991	0311	13.7	3.8
57947	1991	0312	13.8	3.9
57947	1991	0313	13.9	3.9
57947	1991	0314	14	4
57947	1991	0315	14.2	4.1
57947	1991	0316	14.3	4.1
57947	1991	0317	14.4	4.2
57947	1991	0318	14.6	4.2
57947	1991	0319	14.7	4.3
57947	1991	0320	14.9	4.4
57947	1991	0321	15	4.4
57947	1991	0322	15.2	4.5
57947	1991	0323	15.4	4.5
57947	1991	0324	15.5	4.6
57947	1991	0325	15.7	4.6
57947	1991	0326	15.9	4.6
57947	1991	0327	16.1	4.7
57947	1991	0328	16.3	4.7
57947	1991	0329	16.5	4.8
57947	1991	0330	16.7	4.8
57947	1991	0331	16.9	4.9
57947	1991	0401	17.1	4.9
57947	1991	0402	17.3	5
57947	1991	0403	17.5	5
57947	1991	0404	17.7	5.1
57947	1991	0405	17.9	5.1
57947	1991	0406	18.1	5.2
57947	1991	0407	18.3	5.2
57947	1991	0408	18.5	5.3
57947	1991	0409	18.7	5.4
57947	1991	0410	18.9	5.5
57947	1991	0411	19.1	5.5
57947	1991	0412	19.3	5.6
57947	1991	0413	19.5	5.7
57947	1991	0414	19.7	5.8
57947	1991	0415	19.9	5.9
57947	1991	0416	20.1	6
57947	1991	0417	20.3	6.1
57947	1991	0418	20.4	6.2
57947	1991	0419	20.6	6.4
57947	1991	0420	20.8	6.5
57947	1991	0421	20.9	6.6
57947	1991	0422	21.1	6.7
57947	1991	0423	21.2	6.9
57947	1991	0424	21.4	7
57947	1991	0425	21.5	7.1
57947	1991	0426	21.7	7.2
57947	1991	0427	21.8	7.4
57947	1991	0428	21.9	7.5
57947	1991	0429	22.1	7.6
57947	1991	0430	22.2	7.7
57947	1991	0501	22.3	7.8
57947	1991	0502	22.4	8
57947	1991	0503	22.5	8.1
57947	1991	0504	22.6	8.2
57947	1991	0505	22.8	8.3
57947	1991	0506	22.9	8.4
57947	1991	0507	23	8.5
57947	1991	0508	23.1	8.6
57947	1991	0509	23.2	8.7
57947	1991	0510	23.3	8.8
57947	1991	0511	23.4	9
57947	1991	0512	23.4	9.1
57947	1991	0513	23.5	9.2
57947	1991	0514	23.6	9.3
57947	1991	0515	23.7	9.5
57947	1991	0516	23.8	9.6
57947	1991	0517	23.9	9.8
57947	1991	0518	24	9.9
57947	1991	0519	24.1	10.1
57947	1991	0520	24.2	10.3
57947	1991	0521	24.2	10.5
57947	1991	0522	24.3	10.7
57947	1991	0523	24.4	10.9
57947	1991	0524	24.5	11.2
57947	1991	0525	24.6	11.4
57947	1991	0526	24.7	11.7
57947	1991	0527	24.8	12
57947	1991	0528	24.8	12.2
57947	1991	0529	24.9	12.5
57947	1991	0530	25	12.8
57947	1991	0531	25.1	13.1
57947	1991	0601	25.2	13.4
57947	1991	0602	25.3	13.7
57947	1991	0603	25.4	14.1
57947	1991	0604	25.5	14.4
57947	1991	0605	25.6	14.7
57947	1991	0606	25.7	15
57947	1991	0607	25.8	15.2
57947	1991	0608	25.8	15.5
57947	1991	0609	25.9	15.8
57947	1991	0610	26	16
57947	1991	0611	26.1	16.2
57947	1991	0612	26.2	16.4
57947	1991	0613	26.3	16.6
57947	1991	0614	26.4	16.7
57947	1991	0615	26.5	16.8
57947	1991	0616	26.5	16.9
57947	1991	0617	26.6	17
57947	1991	0618	26.7	17
57947	1991	0619	26.8	16.9
57947	1991	0620	26.9	16.9
57947	1991	0621	26.9	16.8
57947	1991	0622	27	16.7
57947	1991	0623	27.1	16.5
57947	1991	0624	27.1	16.3
57947	1991	0625	27.2	16.1
57947	1991	0626	27.3	15.8
57947	1991	0627	27.3	15.5
57947	1991	0628	27.4	15.2
57947	1991	0629	27.4	14.9
57947	1991	0630	27.5	14.5
57947	1991	0701	27.5	14.1
57947	1991	0702	27.6	13.7
57947	1991	0703	27.6	13.3
57947	1991	0704	27.7	12.9
57947	1991	0705	27.7	12.4
57947	1991	0706	27.8	12
57947	1991	0707	27.8	11.6
57947	1991	0708	27.8	11.1
57947	1991	0709	27.9	10.7
57947	1991	0710	27.9	10.3
57947	1991	0711	27.9	9.9
57947	1991	0712	28	9.5
57947	1991	0713	28	9.1
57947	1991	0714	28	8.8
57947	1991	0715	28.1	8.5
57947	1991	0716	28.1	8.1
57947	1991	0717	28.1	7.9
57947	1991	0718	28.1	7.6
57947	1991	0719	28.2	7.4
57947	1991	0720	28.2	7.2
57947	1991	0721	28.2	7
57947	1991	0722	28.2	6.8
57947	1991	0723	28.3	6.7
57947	1991	0724	28.3	6.6
57947	1991	0725	28.3	6.5
57947	1991	0726	28.3	6.4
57947	1991	0727	28.4	6.3
57947	1991	0728	28.4	6.3
57947	1991	0729	28.4	6.3
57947	1991	0730	28.4	6.2
57947	1991	0731	28.4	6.2
57947	1991	0801	28.4	6.2
57947	1991	0802	28.4	6.2
57947	1991	0803	28.4	6.2
57947	1991	0804	28.4	6.2
57947	1991	0805	28.4	6.2
57947	1991	0806	28.4	6.2
57947	1991	0807	28.4	6.2
57947	1991	0808	28.4	6.2
57947	1991	0809	28.4	6.1
